ta_id,ta_slug,ta_name,ea_id,ea_slug,ea_name,match_type,confidence,distance_m,name_distance,images_count
970,borderlands-north,Borderlands North,,,,no_match,0.0,,,5
971,the-ark,The Ark,,,,no_match,0.0,,,5
972,ember-lounge,Ember Lounge,,,,no_match,0.0,,,5
973,roper-hall,Roper Hall,,,,no_match,0.0,,,5
974,the-prince-rupert,The Prince Rupert,,,,no_match,0.0,,,5
975,the-tavern,The Tavern,,,,no_match,0.0,,,5
976,the-looking-glass,The Looking Glass,,,,no_match,0.0,,,5
977,barocco,Barocco,,,,no_match,0.0,,,5
978,the-new-jordan-lanes-lounge,The New Jordan Lanes Lounge,,,,no_match,0.0,,,5
979,the-swan-1741991942,The Swan,,,,no_match,0.0,,,5
980,the-bayhorse,The Bayhorse,,,,no_match,0.0,,,5
981,stonehouse-carvery-pig-whistle,Stonehouse Carvery Pig & Whistle,,,,no_match,0.0,,,5
982,the-fletchers-arms,The Fletcher's Arms,,,,no_match,0.0,,,5
983,ryans-bar,Ryans Bar,,,,no_match,0.0,,,5
985,vintage-claret,Vintage Claret,,,,no_match,0.0,,,5
986,thursday-metro-sports,Thursday @ Metro Sports,,,,no_match,0.0,,,5
987,fiveways,Fiveways,,,,no_match,0.0,,,5
988,the-bottle-tower-pub,The Bottle Tower Pub,,,,no_match,0.0,,,5
989,the-liverpool-arms,The Liverpool Arms,,,,no_match,0.0,,,5
990,the-wheatley-hotel,The Wheatley Hotel,,,,no_match,0.0,,,5
991,the-bolulevard-wigan,The Bolulevard Wigan,,,,no_match,0.0,,,5
992,bohemian-bull,Bohemian Bull,,,,no_match,0.0,,,5
993,the-harrogate-arms,The Harrogate Arms,,,,no_match,0.0,,,5
994,the-globe-bar,The Globe Bar,,,,no_match,0.0,,,5
995,alibi,Alibi,,,,no_match,0.0,,,5
996,the-chanter,The Chanter,,,,no_match,0.0,,,5
997,southfields-sizzling,Southfields Sizzling,,,,no_match,0.0,,,5
998,twin-creeks-brewing,Twin Creeks Brewing,,,,no_match,0.0,,,5
999,the-ship-gillingham,The Ship (Gillingham),,,,no_match,0.0,,,5
1000,chaplins-the-cellar-bar,Chaplins & The Cellar Bar,,,,no_match,0.0,,,5
1001,the-light-redhill,The Light Redhill,,,,no_match,0.0,,,5
1002,church-inn,Church Inn,,,,no_match,0.0,,,5
1003,the-golden-lion,The Golden Lion,,,,no_match,0.0,,,5
1004,seven-bro7hers-ancoats,Seven Bro7hers Ancoats,,,,no_match,0.0,,,5
1005,porters-english-pub,Porter's English Pub,,,,no_match,0.0,,,5
1006,the-ackhorne,The Ackhorne,,,,no_match,0.0,,,5
1007,the-county-hotel,The County Hotel,,,,no_match,0.0,,,5
1008,rainham-arms,Rainham Arms,,,,no_match,0.0,,,5
1010,the-walnut-tree,The Walnut Tree,,,,no_match,0.0,,,5
1011,woolshed-cork,Woolshed Cork,,,,no_match,0.0,,,5
1012,morrisons-irish-pub,Morrison's Irish Pub,,,,no_match,0.0,,,5
1013,ye-olde-hobb-inn,Ye Olde Hobb Inn,,,,no_match,0.0,,,5
1014,the-crown-horsham,The Crown,,,,no_match,0.0,,,5
1015,the-jolly-butcher,The Jolly Butcher,,,,no_match,0.0,,,5
1016,the-lion-moulton,"The Lion, Moulton",,,,no_match,0.0,,,5
1017,bedford-trails-golf-course-restaurant,Bedford Trails Golf Course & Restaurant,,,,no_match,0.0,,,5
1018,the-red-lion-askern,The Red Lion Askern,,,,no_match,0.0,,,5
1019,the-virginia-beer-company,The Virginia Beer Company,,,,no_match,0.0,,,5
1020,carousel-lincoln,Carousel Lincoln,,,,no_match,0.0,,,5
1021,the-library,The Library,,,,no_match,0.0,,,5
1022,waggon-and-horses-leigh,waggon and horses,,,,no_match,0.0,,,5
1023,oddfellows,Oddfellows,,,,no_match,0.0,,,5
1024,holme-hall-inn,Holme Hall Inn,,,,no_match,0.0,,,5
1025,kesgrave-bell,Kesgrave Bell,,,,no_match,0.0,,,5
1026,chambers,Chambers,,,,no_match,0.0,,,5
1027,the-bowling-green-jd-wetherspoon,The Bowling Green (JD Wetherspoon),,,,no_match,0.0,,,5
1028,the-seabridge,The Seabridge,,,,no_match,0.0,,,5
1029,voltron-brewing-taproom,Voltron Brewing Taproom,,,,no_match,0.0,,,5
1030,crue-brew-brewery,Crue Brew Brewery,,,,no_match,0.0,,,5
1031,wates-house,Wates House,,,,no_match,0.0,,,5
1032,northern-social,Northern Social,,,,no_match,0.0,,,5
1034,the-boathouse,The Boathouse,,,,no_match,0.0,,,5
1035,bent-brook,Bent Brook,,,,no_match,0.0,,,5
1036,the-windsor-kingston-park,"The Windsor, Kingston Park",,,,no_match,0.0,,,5
1037,tiger-moth,Tiger Moth,,,,no_match,0.0,,,5
1038,townley-arms,Townley arms,,,,no_match,0.0,,,5
1039,the-vine-1742003896,The Vine,,,,no_match,0.0,,,5
1040,the-newton-arms-doncaster,The Newton Arms,,,,no_match,0.0,,,5
1041,hatorando-sushi-and-sports-bar,Hatorando Sushi and Sports Bar,,,,no_match,0.0,,,5
1042,beehive-bar,Beehive Bar,,,,no_match,0.0,,,5
1043,velvet-coaster,Velvet Coaster,,,,no_match,0.0,,,5
1044,the-wellington-ashton,The Wellington - Ashton,,,,no_match,0.0,,,5
1045,asils-pub,Asil's Pub,,,,no_match,0.0,,,5
1046,wrecking-crew-brew-works,Wrecking Crew Brew Works,,,,no_match,0.0,,,5
1047,monks-brook,Monks Brook,,,,no_match,0.0,,,5
1048,eighteen-08,EIGHTEEN 08,,,,no_match,0.0,,,5
1049,batter-rebellion,Batter Rebellion,,,,no_match,0.0,,,5
1050,the-crown-shamrock-inn,The Crown & Shamrock Inn,,,,no_match,0.0,,,5
1051,quiz-night-racks-williamstown,Quiz Night @ Racks Williamstown,,,,no_match,0.0,,,5
1052,the-barrelman,The Barrelman,,,,no_match,0.0,,,5
1053,bubbas-gourmet-burghers-beer,Bubba's Gourmet Burghers & Beer,,,,no_match,0.0,,,5
1054,the-skeff-bar,The Skeff Bar,,,,no_match,0.0,,,5
1055,the-winning-post,The Winning Post,,,,no_match,0.0,,,5
1056,the-hendrix-pub,The Hendrix Pub,,,,no_match,0.0,,,5
1057,pond-barn-bar,Pond Barn Bar,,,,no_match,0.0,,,5
1059,rally-point-inn-pub,Rally Point Inn & Pub,,,,no_match,0.0,,,5
1060,the-clarendon-arms,The Clarendon Arms,,,,no_match,0.0,,,5
1061,bunker-glasgow,Bunker Glasgow,,,,no_match,0.0,,,5
1062,romeos-ot-medina,Romeo's OT Medina,,,,no_match,0.0,,,5
1063,three-blackbirds,Three Blackbirds,,,,no_match,0.0,,,5
1065,the-micker-brook,The Micker Brook,,,,no_match,0.0,,,5
1066,boopalus,Boopalu's,,,,no_match,0.0,,,5
1067,ring-o-bells,Ring O Bells,,,,no_match,0.0,,,5
1068,the-queens-arms,The Queen's Arms,,,,no_match,0.0,,,5
1069,hogarths,Hogarths,,,,no_match,0.0,,,5
1070,molloys-tallaght,Molloys Tallaght,,,,no_match,0.0,,,5
1071,lu-carls,Lu & Carl's,,,,no_match,0.0,,,5
1072,royal-sovereign,Royal Sovereign,,,,no_match,0.0,,,5
1073,anne-arms-inn,Anne Arms Inn,,,,no_match,0.0,,,5
1074,the-village-tavern,The village Tavern,,,,no_match,0.0,,,5
1075,biker-brewhouse,Biker Brewhouse,,,,no_match,0.0,,,5
1076,malletsheugh-inn,Malletsheugh Inn,,,,no_match,0.0,,,5
1077,the-old-red-house,The Old Red House,,,,no_match,0.0,,,5
1078,the-bubble-room-alderley-edge,The Bubble Room Alderley Edge,,,,no_match,0.0,,,5
1079,black-banks-bar-grill,Black Banks Bar & Grill,,,,no_match,0.0,,,5
1080,the-dick-turpin,The dick turpin,,,,no_match,0.0,,,5
1081,black-horse-exeter,Black Horse,,,,no_match,0.0,,,5
1082,trafalgar,Trafalgar,,,,no_match,0.0,,,5
1083,the-leaping-salmon,The Leaping Salmon,,,,no_match,0.0,,,5
1084,celebrations-bar-banquet-grill,"Celebrations Bar, Banquet & Grill",,,,no_match,0.0,,,5
1085,bluebell,Bluebell,,,,no_match,0.0,,,5
1086,paris-station,Paris Station,,,,no_match,0.0,,,5
1087,kaviaren-101-sarisske-bohdanovce,"Kaviareň ""101"" Šarišské Bohdanovce",,,,no_match,0.0,,,5
1088,commercial-inn,Commercial Inn,,,,no_match,0.0,,,5
1089,the-acorn,The Acorn,,,,no_match,0.0,,,5
1090,the-bloomery,The Bloomery,,,,no_match,0.0,,,5
1091,the-strand-house-fairview,The Strand House - Fairview,,,,no_match,0.0,,,5
1092,the-swinging-arm,The Swinging Arm,,,,no_match,0.0,,,5
1093,shepherds-crook,Shepherds Crook,,,,no_match,0.0,,,5
1094,treehouse-ayr,Treehouse Ayr,,,,no_match,0.0,,,5
1095,decent-people-taproom,Decent People Taproom,,,,no_match,0.0,,,5
1096,game-changer-speedquizzing-trivia,Game Changer Speedquizzing Trivia,,,,no_match,0.0,,,5
1097,gas-monkey-pub-and-grill,Gas Monkey Pub and Grill,,,,no_match,0.0,,,5
1098,surf-slice,Surf & Slice,,,,no_match,0.0,,,5
1101,gardeners-arms,Gardeners Arms,,,,no_match,0.0,,,5
1102,the-severn-gorge,The Severn Gorge,,,,no_match,0.0,,,5
1103,windmill-tavern,Windmill Tavern,,,,no_match,0.0,,,5
1104,the-counting-house-goole,"The Counting House, Goole",,,,no_match,0.0,,,5
1105,doodys-totoket-inn,Doody’s Totoket Inn,,,,no_match,0.0,,,5
1106,surfside-charlies,Surfside Charlies,,,,no_match,0.0,,,5
1107,thursty-thursday-trivia-at-skybokx-109,Thursty Thursday Trivia at Skybokx 109,,,,no_match,0.0,,,5
1108,pounders,Pounders,,,,no_match,0.0,,,5
1109,the-garrison,The Garrison,,,,no_match,0.0,,,5
1110,sheldon-arms,Sheldon Arms,,,,no_match,0.0,,,5
1111,millgate,Millgate,,,,no_match,0.0,,,5
1112,aston-student-union,Aston Student Union,,,,no_match,0.0,,,5
1113,ravelston-house-hotel,Ravelston House Hotel,,,,no_match,0.0,,,5
1114,the-gosta-green,The Gosta Green,,,,no_match,0.0,,,5
1115,the-summit,The Summit,,,,no_match,0.0,,,5
1116,kutztown-pub,Kutztown Pub,,,,no_match,0.0,,,5
1117,lost-and-found,Lost and Found,,,,no_match,0.0,,,5
1118,blackbirds,Blackbirds,,,,no_match,0.0,,,5
1119,cock-and-bull-coolock,Cock and Bull Coolock,,,,no_match,0.0,,,5
1120,the-camden,The Camden,,,,no_match,0.0,,,5
1121,goat-city-pub,GOAT City Pub,,,,no_match,0.0,,,5
1122,the-briar-rose,The Briar Rose,,,,no_match,0.0,,,5
1123,il-tetto-rooftop-beer-garden-sienna-me,Il Tetto Rooftop Beer Garden @ Sienna Me,,,,no_match,0.0,,,5
1124,green-house,Green House,365,green-house,Green House,slug_geo,1.0,9.0,0,5
1125,castle-tavern,Castle Tavern,378,castle-tavern,Castle Tavern,slug_geo,1.0,9.6,0,2
1126,coterie,Coterie,393,coterie,Coterie,slug_only,0.85,100.6,0,5
1127,birdseye-hollow-farm-distillery,Birdseye Hollow Farm & Distillery,,,,no_match,0.0,,,5
1128,beechwood,Beechwood,363,beechwood,Beechwood,slug_geo,1.0,0.3,0,5
1129,the-mount,The Mount,368,the-mount,The Mount,slug_only,0.85,302.4,0,5
1130,observatory,Observatory,,,,no_match,0.0,,,5
1131,oriordans,O'Riordans,,,,no_match,0.0,,,5
1132,blue-bell,Blue Bell,397,blue-bell,Blue Bell,slug_geo,1.0,5.2,0,5
1133,catch-corner,Catch Corner,362,catch-corner,Catch Corner,slug_geo,1.0,43.5,0,5
1134,the-friendly-bar,The Friendly Bar,347,the-friendly-bar,The Friendly Bar,slug_geo,1.0,31.7,0,5
1135,priory-inn,Priory Inn,,,,no_match,0.0,,,5
1136,hams-hame,Hams Hame,354,hams-hame,Hams Hame,slug_geo,1.0,0.9,0,5
1137,aylesbury-vale-dynamos-fc,Aylesbury Vale Dynamos FC,,,,no_match,0.0,,,3
1138,blackstar-bar-and-grill,Blackstar Bar and grill,,,,no_match,0.0,,,5
1139,clink-i-lar,Clink I Lar,,,,no_match,0.0,,,5
1140,lsb-barsha-heights,LSB Barsha Heights,,,,no_match,0.0,,,5
1141,sport-relax-centrum,Sport Relax Centrum,,,,no_match,0.0,,,5
1142,casa-di-lisa-bistro-room,Casa Di Lisa (Bistro Room),381,casa-di-lisa-bistro-room,Casa Di Lisa (Bistro Room),slug_only,0.85,2443.4,0,5
1143,the-carlton-tavern,The Carlton Tavern,407,the-carlton-tavern,The Carlton Tavern,slug_only,0.85,92.0,0,5
1144,riverside-arts-centre,Riverside Arts Centre,412,riverside-arts-centre,Riverside Arts Centre,slug_geo,1.0,14.1,0,5
1145,yogis-bar,Yogis Bar,,,,no_match,0.0,,,5
1146,the-mount-tavern,The Mount Tavern,,,,no_match,0.0,,,5
1147,the-old-nags-head,The Old Nags Head,408,the-old-nags-head,The Old Nags Head,slug_only,0.85,381.6,0,5
1148,lilacs-isham,Lilacs (Isham),,,,no_match,0.0,,,5
1149,the-moxy,The Moxy,371,the-moxy,The Moxy,slug_geo,1.0,17.0,0,5
1150,back-east-bar-and-grill,Back East Bar and Grill,,,,no_match,0.0,,,5
1151,parkers-grille-tap-house-1741882623,Parker's Grille & Tap House,,,,no_match,0.0,,,5
1152,eagles-bar-at-kingsmill-resort,Eagles Bar at Kingsmill Resort,,,,no_match,0.0,,,5
1153,the-belle-vue,The Belle Vue,402,the-belle-vue,The Belle Vue,slug_geo,1.0,2.9,0,5
1154,the-merchant,The Merchant,367,the-merchant,The Merchant,slug_geo,1.0,11.7,0,5
1155,mcgettigans,McGettigan's,399,mcgettigans,McGettigan's,slug_geo,1.0,0.1,0,5
1156,the-flying-horse,The Flying Horse,401,the-flying-horse,The Flying Horse,slug_only,0.85,87.3,0,5
1157,fridays-spread-eagle,Fridays @ Spread Eagle,374,fridays-spread-eagle,Fridays @ Spread Eagle,slug_geo,1.0,3.3,0,5
1158,the-singlecut-barn-and-lodge-tap-room,The SingleCut Barn and Lodge Tap Room,,,,no_match,0.0,,,5
1159,tipsy-bird,Tipsy Bird,372,tipsy-bird,Tipsy Bird,slug_only,0.85,65.0,0,5
1160,the-crown-accrington,The Crown,,,,no_match,0.0,,,5
1161,diverso,DIVERSO,391,diverso,DIVERSO,slug_only,0.85,98.4,0,5
1162,the-nine-gastropub,The Nine Gastropub,385,the-nine-gastropub,The Nine Gastropub,slug_geo,1.0,0.0,0,5
1163,the-miners-arms-bedworth,The Miners Arms Bedworth,396,the-miners-arms-bedworth,The Miners Arms Bedworth,slug_only,0.85,153802.5,0,4
1164,friday-arkles,Friday@Arkles,357,friday-arkles,Friday@Arkles,slug_geo,1.0,0.9,0,5
1165,noir-hampton,Noir Hampton,,,,no_match,0.0,,,5
1166,the-cricketers,The cricketers,,,,no_match,0.0,,,5
1167,the-punchbowl-stongate,"The Punchbowl, Stongate",,,,no_match,0.0,,,5
1168,the-cutler,The Cutler,403,the-cutler,The Cutler,slug_only,0.85,378.9,0,5
1169,rose-and-crown-nottingham,Rose and Crown,,,,no_match,0.0,,,5
1170,wild-goose,Wild Goose,,,,no_match,0.0,,,5
1171,the-barton-arms,The Barton Arms,355,the-barton-arms,The Barton Arms,slug_only,0.85,85.3,0,5
1172,uncle-toms,Uncle Tom's,375,uncle-toms,Uncle Tom's,slug_geo,1.0,16.8,0,5
1173,david-lloyd,David Lloyd,,,,no_match,0.0,,,5
1174,the-brass-fox,The Brass Fox,390,the-brass-fox,The Brass Fox,slug_geo,1.0,23.0,0,5
1175,ingram-arms,Ingram Arms,361,ingram-arms,Ingram Arms,slug_only,0.85,1879.2,0,5
1176,vvi-bunker,VVI Bunker,,,,no_match,0.0,,,2
1177,quarry-house,Quarry House,,,,no_match,0.0,,,5
1178,time-caffe-club-svidnik,Time Caffe Club,,,,no_match,0.0,,,5
1179,borderlands-brewing-company,Borderlands Brewing Company,,,,no_match,0.0,,,5
1180,runcorn-golf-club,Runcorn Golf Club,,,,no_match,0.0,,,5
1181,billsburg-brewery,Billsburg Brewery,349,billsburg-brewery,Billsburg Brewery,slug_geo,1.0,8.1,0,5
1182,bc-pizza,BC Pizza,416,bc-pizza,BC Pizza,slug_geo,1.0,41.2,0,5
1183,starkie-arms,STARKIE ARMS,,,,no_match,0.0,,,3
1184,horse-groom,Horse & Groom,414,horse-groom,Horse & Groom,slug_geo,1.0,7.0,0,5
1185,st-nicholas-church-hall,St Nicholas Church Hall,,,,no_match,0.0,,,5
1186,uplands-soc-club,Uplands Soc  Club,,,,no_match,0.0,,,5
1187,doncaster-town-moor-golf-club,Doncaster Town Moor Golf Club,,,,no_match,0.0,,,5
1188,dusty-miller,Dusty Miller,,,,no_match,0.0,,,5
1189,the-crossbar,The Crossbar,,,,no_match,0.0,,,5
1190,hollywood-cafe,Hollywood CAFE,417,hollywood-cafe,Hollywood CAFE,slug_geo,1.0,0.5,0,5
1191,the-guide-post,The Guide Post,,,,no_match,0.0,,,5
1192,arcola-inn-ale,Arcola inn & Ale,,,,no_match,0.0,,,5
1193,harvies-bar,Harvies Bar,859,harvies-bar,Harvies bar,slug_only,0.85,732.9,0,5
1194,royal-forester-inn,Royal Forester Inn,878,royal-forester-inn,Royal Forester Inn,slug_only,0.85,220.9,0,5
1195,the-samuel-hall,The Samuel Hall,,,,no_match,0.0,,,5
1196,white-boar,White Boar,850,white-boar,White Boar,slug_geo,1.0,47.9,0,5
1197,the-phoenix-coventry,The Phoenix,869,the-phoenix-coventry,The Phoenix,slug_geo,1.0,7.4,0,5
1198,ye-olde-leather-bottel,Ye Olde Leather Bottel,430,ye-olde-leather-bottel,Ye Olde Leather Bottel,slug_only,0.85,80.3,0,5
1199,duke-and-rye,Duke and Rye,443,duke-and-rye,Duke and Rye,slug_geo,1.0,18.8,0,5
1200,sand-bar-at-the-lake-house-on-canandaigu,Sand Bar at The Lake House on Canandaigu,,,,no_match,0.0,,,5
1201,vigilant-brewing,Vigilant Brewing,,,,no_match,0.0,,,5
1202,the-crooked-billet-owston-ferry,The Crooked Billet,,,,no_match,0.0,,,5
1203,the-phoenix-bar,The Phoenix Bar,879,the-phoenix-bar,The Phoenix Bar,slug_only,0.85,176.7,0,5
1204,harvester-worcester,HARVESTER WORCESTER,,,,no_match,0.0,,,5
1205,heritage-hill-north,Heritage Hill North,,,,no_match,0.0,,,5
1206,rising-sun,Rising Sun,887,rising-sun,Rising Sun,slug_only,0.85,160.7,0,5
1207,buck-inn,Buck Inn,885,buck-inn,Buck Inn,slug_only,0.85,96.0,0,5
1208,romas,Romas,898,romas,Romas,slug_geo,1.0,7.4,0,5
1209,the-royal-oak-stafford,The royal oak,853,the-royal-oak-stafford,The royal oak,slug_geo,1.0,21.9,0,5
1210,the-bellringer,the bellringer,844,the-bellringer,the bellringer,slug_geo,1.0,0.3,0,5
1211,netherton,Netherton,875,netherton,Netherton,slug_geo,1.0,0.4,0,5
1212,sundays-london-bridge,Sundays @ London Bridge,914,sundays-london-bridge,Sundays @ London Bridge,slug_geo,1.0,0.0,0,5
1213,the-hogshead-newport,"The Hogshead, Newport",,,,no_match,0.0,,,5
1214,the-pelican-lounge,The Pelican Lounge,872,the-pelican-lounge,The Pelican Lounge,slug_geo,1.0,12.4,0,5
1215,the-dice-cup,The Dice Cup,424,the-dice-cup,The Dice Cup,slug_only,0.85,50.9,0,5
1216,queens-arms,Queens Arms,438,queens-arms,Queens Arms,slug_geo,1.0,0.0,0,5
1217,the-wentworth-arms,The Wentworth Arms,,,,no_match,0.0,,,5
1218,mclarens-on-the-corner,Mclarens on the Corner,903,mclarens-on-the-corner,Mclarens on the Corner,slug_geo,1.0,1.4,0,5
1219,the-fleece,The Fleece,,,,no_match,0.0,,,5
1220,rooftop-social,Rooftop Social,896,rooftop-social,Rooftop Social,slug_geo,1.0,38.4,0,5
1221,the-gipsy-queen,The Gipsy Queen,,,,no_match,0.0,,,5
1222,earl-of-camden,Earl Of Camden,,,,no_match,0.0,,,5
1223,ships-and-giggles,Ships and Giggles,434,ships-and-giggles,Ships and Giggles,slug_geo,1.0,0.7,0,5
1224,pig-whistle,Pig & Whistle,,,,no_match,0.0,,,5
1225,sundays-stamford-pub-bowden,Sundays @ Stamford Pub (Bowden),929,sundays-stamford-pub-bowden,Sundays @ Stamford Pub (Bowden),slug_geo,1.0,31.6,0,5
1226,partridge,Partridge,,,,no_match,0.0,,,5
1227,the-anchor-burwell,The Anchor - Burwell,,,,no_match,0.0,,,5
1228,rosas-tavern,Rosa's Tavern,,,,no_match,0.0,,,5
1229,the-catchpenny,The Catchpenny,890,the-catchpenny,The Catchpenny,slug_geo,1.0,5.1,0,5
1230,the-firs-sports-bar,The Firs Sports Bar,846,the-firs-sports-bar,The Firs Sports Bar,slug_geo,1.0,17.3,0,5
1232,walkabout-birmingham,Walkabout Birmingham,874,walkabout-birmingham,Walkabout Birmingham,slug_geo,1.0,0.2,0,5
1233,brewdog-grand-central,BrewDog Grand Central,,,,no_match,0.0,,,5
1234,nosey-parker,Nosey Parker,909,nosey-parker,Nosey Parker,slug_geo,1.0,8.5,0,5
1235,the-red-lion-wetherspoons,The Red Lion Wetherspoons,,,,no_match,0.0,,,5
1236,atlon,Atlon,,,,no_match,0.0,,,5
1237,the-carters-arms,The Carters Arms,,,,no_match,0.0,,,5
1238,ormskirk-market,Ormskirk Market,883,ormskirk-market,Ormskirk Market,slug_only,0.85,319.7,0,5
1239,montys-public-house,Monty's Public House,861,montys-public-house,Monty's Public House,slug_geo,1.0,14.5,0,5
1240,lucis-pizza-bar,Luci's Pizza Bar,433,lucis-pizza-bar,Luci's Pizza Bar,slug_geo,1.0,8.5,0,5
1241,crowd-of-favours,Crowd of Favours,840,crowd-of-favours,Crowd of Favours,slug_geo,1.0,22.0,0,5
1242,speedquizzing-the-old-bank-york,SPEEDQUIZZING @ THE OLD BANK YORK,843,speedquizzing-the-old-bank-york,SPEEDQUIZZING @ THE OLD BANK YORK,slug_geo,1.0,0.1,0,5
1243,the-soar-point,The Soar Point,848,the-soar-point,The Soar Point,slug_geo,1.0,3.4,0,5
1244,the-isle-of-ely-pub,The Isle of Ely Pub,905,the-isle-of-ely-pub,The Isle of Ely Pub,slug_geo,1.0,22.4,0,5
1246,nursery-tavern,Nursery Tavern,870,nursery-tavern,Nursery Tavern,slug_geo,1.0,2.1,0,5
1247,the-faraday,The Faraday,,,,no_match,0.0,,,5
1249,the-new-inn,The New Inn,,,,no_match,0.0,,,5
1250,the-royal-oak-halesowen,The Royal Oak,842,the-royal-oak,The Royal Oak,geo_name,0.85,0.3,0,5
1251,carouse,Carouse,858,carouse,Carouse,slug_geo,1.0,12.1,0,5
1252,the-baillie,THE BAILLIE,439,the-baillie,THE BAILLIE,slug_only,0.85,108.1,0,5
1253,the-bowring-park-pub,The Bowring Park Pub,,,,no_match,0.0,,,5
1254,tavern-co,Tavern Co,,,,no_match,0.0,,,5
1255,the-skull-bar,The Skull Bar,,,,no_match,0.0,,,5
1256,stack-lincoln,Stack Lincoln,,,,no_match,0.0,,,5
1257,the-loaded-dog,THE LOADED DOG,,,,no_match,0.0,,,5
1258,junipers,Junipers,,,,no_match,0.0,,,5
1259,the-bramley-cottage,The Bramley Cottage,911,the-bramley-cottage,The Bramley Cottage,slug_only,0.85,52.7,0,5
1260,the-hug-and-pint,The Hug and Pint,,,,no_match,0.0,,,5
1261,the-bus-bar,The Bus Bar,,,,no_match,0.0,,,5
1262,the-newall-green,The Newall Green,,,,no_match,0.0,,,5
1263,queens,Queens,,,,no_match,0.0,,,5
1264,the-goat-bridlington,The GOAT,863,the-goat-bridlington,The GOAT,slug_geo,1.0,12.6,0,5
1265,the-montford,The Montford,857,the-montford,The Montford,slug_geo,1.0,7.7,0,5
1266,the-morehampton,the morehampton,839,the-morehampton,The Morehampton,slug_geo,1.0,0.0,0,5
1267,brew-york,Brew York,917,brew-york,Brew York,slug_geo,1.0,1.6,0,5
1268,the-acre,The Acre,,,,no_match,0.0,,,5
1269,the-terrace,The Terrace,,,,no_match,0.0,,,5
1270,bracks-grille-tap,Brack's Grille & Tap,,,,no_match,0.0,,,5
1271,walkabout-plymouth,Walkabout Plymouth,888,walkabout-plymouth,Walkabout Plymouth,slug_geo,1.0,3.9,0,5
1273,harvest-mouse,Harvest Mouse,893,harvest-mouse,Harvest Mouse,slug_geo,1.0,3.7,0,5
1274,machair,Machair,926,machair,Machair,slug_geo,1.0,11.8,0,5
1275,old-lloyds-arms,Old Lloyds Arms,,,,no_match,0.0,,,5
1276,sundays-park-inn-hotel-monton,"Sundays @ Park Inn Hotel, Monton",854,sundays-park-inn-hotel-monton,"Sundays @ Park Inn Hotel, Monton",slug_geo,1.0,5.6,0,5
1277,darfield-cricket-club,Darfield Cricket Club,,,,no_match,0.0,,,5
1278,the-black-bull,The Black Bull,864,the-black-bull,The Black Bull,slug_geo,1.0,1.1,0,5
1279,lockoford-inn,Lockoford Inn,876,lockoford-inn,Lockoford Inn,slug_only,0.85,321.2,0,5
1280,pen-factory,Pen Factory,,,,no_match,0.0,,,5
1281,mcgintys,McGintys,,,,no_match,0.0,,,5
1282,motosonora-brewing-company,MotoSonora Brewing Company,855,motosonora-brewing-company,MotoSonora Brewing Company,slug_geo,1.0,0.1,0,5
1283,huntsman,Huntsman,897,huntsman,Huntsman,slug_geo,1.0,3.7,0,5
1284,greedy-banker,GREEDY BANKER,884,greedy-banker,Greedy Banker,slug_geo,1.0,3.2,0,5
1285,the-mermaid-ipswich,The Mermaid Ipswich,,,,no_match,0.0,,,5
1286,the-venue-bucks,"The Venue, Bucks",873,the-venue-bucks,"The Venue, Bucks",slug_geo,1.0,9.8,0,5
1287,slevins-pub,Slevins Pub,,,,no_match,0.0,,,5
1288,old-meadfoot,Old Meadfoot,,,,no_match,0.0,,,5
1289,grist-iron-brewing-company,Grist Iron Brewing Company,,,,no_match,0.0,,,5
1290,the-dairycoates-inn,The Dairycoates Inn,,,,no_match,0.0,,,5
1291,the-yacht,The Yacht,892,the-yacht,The Yacht,slug_geo,1.0,4.7,0,5
1292,jolly-fenman,Jolly Fenman,866,jolly-fenman,Jolly Fenman,slug_only,0.85,850.6,0,5
1293,sixty-million-postcards,Sixty Million Postcards,871,sixty-million-postcards,Sixty Million Postcards,slug_geo,1.0,7.8,0,5
1294,red-lion-the-cat,Red Lion (The Cat),900,red-lion-the-cat,Red Lion (The Cat),slug_geo,1.0,10.3,0,5
1295,the-wulstan,The Wulstan,921,the-wulstan,The Wulstan,slug_geo,1.0,27.4,0,5
1296,george-dragon-mosborough,George & Dragon,440,george-dragon-beighton,George & Dragon,geo_name,0.85,10.5,0,5
1297,the-olton-tavern,The Olton Tavern,,,,no_match,0.0,,,5
1298,lost-in-lark-lane,Lost In Lark Lane,841,lost-in-lark-lane,Lost In Lark Lane,slug_only,0.85,74.6,0,2
